ref_state_id,state_name,ref_district_id,district_name,cattle,buffalo,sheep,goat,horse,pony,mule,donkey,camel,pig,Total_poultry
18,Assam,864,West Karbi Anglong,119599,8827,54,128552,1,0,0,0,0,83069,689126
18,Assam,865,DARRANG,457426,37070,35088,161879,877,131,0,293,1,21665,1410354
10,Bihar,203,Pashchim Champaran,411203,272643,1422,705184,491,177,0,18,0,9040,418559
10,Bihar,204,Purbi Champaran,403669,372782,1363,892014,846,1227,9,53,1,10407,962075
10,Bihar,205,Sheohar,40976,61812,124,185541,103,1,0,7,0,1022,181236
10,Bihar,206,Sitamarhi,179185,381261,272,654395,1079,784,10,229,12,5758,389471
10,Bihar,207,Madhubani,588709,489306,1855,416135,138,25,0,22,0,6987,270389
10,Bihar,208,Supaul,640781,326333,1403,365099,326,29,15,107,0,6578,260701
10,Bihar,209,Araria,746965,214461,281,445383,494,27,336,30,0,3515,754883
10,Bihar,210,Kishanganj,587175,60930,493,355735,79,36,3,79,0,8796,1181509
10,Bihar,211,Purnia,816498,242665,245,646481,544,0,6,10,0,9976,1248908
10,Bihar,212,Katihar,723503,95745,2274,601549,372,68,126,361,0,7758,792656
10,Bihar,213,Madhepura,472771,240327,2678,550897,1010,0,1,11,0,5665,154771
10,Bihar,214,Saharsa,429494,206350,445,367647,1773,1,4,25,0,5372,89988
10,Bihar,215,Darbhanga,331723,328915,221,328802,562,396,21,119,0,4791,353147
10,Bihar,216,Muzaffarpur,425801,296568,1518,696340,433,40,10,50,4,3389,887235
10,Bihar,217,Gopalganj,247247,94141,791,257811,343,140,23,366,4,3572,840655
10,Bihar,218,Siwan,357680,175200,1459,188389,396,75,94,496,3,4377,590331
10,Bihar,219,Saran,423418,194841,7283,228327,1333,139,19,580,11,6747,351056
10,Bihar,220,Vaishali,272893,160662,2790,392611,339,0,6,23,23,2281,641495
10,Bihar,221,Samastipur,529775,193457,2178,488063,420,2,0,60,0,2818,597047
10,Bihar,222,Begusarai,456975,86408,215,213315,1023,1,6,23,3,1716,203960
10,Bihar,223,Khagaria,297675,94059,194,275780,4263,0,0,11,0,3136,79844
10,Bihar,224,Bhagalpur,636551,249668,1394,476581,2568,163,87,522,0,4136,270710
10,Bihar,225,Banka,719136,112126,8823,452364,359,9,20,2,0,26384,225931
10,Bihar,226,Munger,202078,43189,2761,218816,1395,12,0,4,0,2332,79032
10,Bihar,227,Lakhisarai,139570,56853,220,103711,1108,9,0,4,1,1290,118634
10,Bihar,228,Sheikhpura,83361,56508,1512,75397,91,4,3,16,6,3270,91949
10,Bihar,229,Nalanda,210772,279860,9636,153042,393,81,0,44,0,12007,684687
10,Bihar,230,Patna,452997,325831,9836,191314,867,16,3,134,10,22000,398922
10,Bihar,231,Bhojpur,275739,260590,17945,116417,1639,101,191,1621,7,17224,342402
10,Bihar,232,Buxar,203086,171747,14117,54044,854,117,162,1496,1,3656,124386
10,Bihar,233,Kaimur (Bhabua),244393,242604,42114,111876,615,84,156,1530,0,4207,244217
10,Bihar,234,Rohtas,347549,335397,24039,193234,526,29,99,887,1,6928,404511
10,Bihar,235,Aurangabad,466108,196443,26284,240057,95,19,7,385,0,4022,684176
10,Bihar,236,Gaya,830383,320917,15596,449746,149,1003,72,1869,0,63741,775991
10,Bihar,237,Nawada,404339,133116,2168,281504,54,5,0,14,0,22524,330251
10,Bihar,238,Jamui,636265,132519,3612,353051,162,24,2,7,0,19838,169744
10,Bihar,239,Jehanabad,91151,125475,1821,57068,62,1,0,18,1,10785,236846
10,Bihar,240,Arwal,70386,88085,1995,37496,27,0,0,31,0,5389,93044
4,Chandigarh,55,Chandigarh,13440,12177,0,998,233,4,0,0,0,138,48883
22,Chhattisgarh,400,Korea,380862,71564,30,209357,68,0,8,0,0,4213,439310
22,Chhattisgarh,401,Surguja,364306,70181,462,288535,10,0,0,0,0,12427,419622
22,Chhattisgarh,402,Jashpur,433037,33416,5387,445166,43,0,0,0,0,39705,525189
22,Chhattisgarh,403,Raigarh,379028,24334,19331,217858,22,0,0,5,0,10288,348050
22,Chhattisgarh,404,Korba,353801,52664,42,187421,14,0,0,15,0,2308,309661
22,Chhattisgarh,405,Janjgir-Champa,514307,35802,7415,78461,68,25,3,0,0,3116,428564
22,Chhattisgarh,406,Bilaspur,606719,98293,3513,206088,13,19,4,13,0,4481,724891
22,Chhattisgarh,407,Kabirdham (Kawardha),358678,40090,829,77181,29,21,0,0,0,4812,147719
22,Chhattisgarh,408,Rajnandgaon,746200,60832,8645,140555,8,6,0,5,0,11547,2101990
22,Chhattisgarh,409,Durg,307693,51122,7472,61499,73,3,6,9,0,1594,1661112
22,Chhattisgarh,410,Raipur,343625,62579,8227,70311,29,18,0,4,0,1749,2506337
22,Chhattisgarh,411,Mahasamund,305152,23237,15821,123996,6,6,0,8,1,3494,1117442
22,Chhattisgarh,412,Dhamtari,254795,39107,357,58582,27,0,0,0,0,7260,345763
22,Chhattisgarh,413,Kanker,343329,21558,2602,185263,18,2,0,6,0,62735,898114
22,Chhattisgarh,414,Bastar,285561,50383,28028,98170,10,0,0,0,0,39001,1096465
22,Chhattisgarh,415,Narayanpur,192146,16677,67,78041,0,0,0,0,0,57157,248627
22,Chhattisgarh,416,Dantewada,187630,17570,94,75745,2,3,0,0,0,42867,428905
22,Chhattisgarh,417,Bijapur,272442,14721,391,150220,0,0,0,0,0,64683,604788
22,Chhattisgarh,664,Balod,336482,30225,5610,54331,6,0,0,2,0,2137,1117074
22,Chhattisgarh,665,Baloda Bazar,514511,57111,7637,100638,11,0,0,0,0,3124,664778
22,Chhattisgarh,666,Balrampur,461363,56111,5071,348178,25,13,0,2,0,22180,398343
22,Chhattisgarh,667,Bemetara,417937,54713,8945,102089,2,0,0,65,0,1749,40940
22,Chhattisgarh,670,Gariyaband,253669,27031,33889,81932,19,0,0,6,0,2328,311750
22,Chhattisgarh,674,Kondagaon,339576,29604,4600,90235,36,12,0,1,0,52891,773743
22,Chhattisgarh,676,Mungeli,263370,36900,1207,74258,0,0,0,0,0,1084,46615
22,Chhattisgarh,685,Sukma,389067,25202,3978,149185,0,0,0,0,0,63554,700658
22,Chhattisgarh,686,Surajpur,378668,73695,579,252362,8,0,0,1,0,4417,305374
26,Dadra And Nagar Haveli,496,Dadra And Nagar Haveli,39736,997,84,7548,39,0,0,0,0,0,89671
30,Goa,585,North Goa,26956,12589,8,4269,3,0,1,0,0,4570,95618
30,Goa,586,South Goa,33291,14618,0,5177,12,0,0,0,2,30910,253925
24,Gujarat,797,AHMADABAD,211977,381499,14652,90062,988,29,0,485,592,26,419107
24,Gujarat,798,AMRELI,207241,178787,77036,125050,1526,0,0,23,1,0,1609
24,Gujarat,799,ANAND,273505,460860,9676,94277,509,3,0,2457,976,246,7261627
24,Gujarat,800,BANAS KANTHA,1390357,1501537,118204,387986,1938,0,0,250,3831,12,999755
24,Gujarat,801,BHARUCH,122344,162523,4536,160068,476,12,0,459,811,0,344399
24,Gujarat,802,BHAVNAGAR,226407,291930,132151,110133,1357,8,0,70,242,0,1490774
24,Gujarat,803,DANG,74901,23235,285,21093,1,0,0,0,0,64,234182
24,Gujarat,804,DOHAD,656223,524521,2533,878061,91,0,0,747,12,93,551838
24,Gujarat,805,GANDHINAGAR,184736,322574,21237,63695,543,0,0,312,1505,0,182857
24,Gujarat,806,JAMNAGAR,139176,162333,214785,130282,681,0,0,57,1115,53,143480
24,Gujarat,807,JUNAGADH,165769,211414,18499,59682,648,0,0,10,216,20,170895
24,Gujarat,808,KACHCHH,574837,466341,610629,439258,3087,12,0,1337,9053,0,171629
24,Gujarat,809,KHEDA,265460,616160,20096,102279,434,0,5,1096,240,13,1644991
24,Gujarat,810,MAHESANA,323858,488302,10913,111500,975,1,0,173,3409,1,157290
24,Gujarat,811,NARMADA,177550,76314,21,89966,57,0,0,74,0,5,142442
24,Gujarat,812,NAVSARI,231544,61865,1159,68636,205,0,0,58,2,58,1822239
24,Gujarat,813,PANCH MAHALS,335220,434464,1427,332360,236,0,0,1564,62,0,207032
24,Gujarat,814,PATAN,173660,432837,45920,101011,1024,0,0,156,2262,0,80751
24,Gujarat,815,PORBANDAR,64465,143534,17061,14855,202,0,0,0,223,0,22007
24,Gujarat,816,RAJKOT,377285,269056,128874,104797,1232,0,0,43,53,39,23644
24,Gujarat,817,SABAR KANTHA,459921,417008,47918,210505,270,0,0,230,794,0,334270
24,Gujarat,818,SURAT,271863,251048,4307,58055,626,21,0,100,14,27,137213
24,Gujarat,819,SURENDRANAGAR,325680,350911,44759,117945,1586,2,0,51,155,0,1198
24,Gujarat,820,VADODARA,152980,340490,5764,130662,426,8,0,576,36,0,370478
24,Gujarat,821,VALSAD,309310,63855,1271,83000,85,0,0,0,2,1,1726075
24,Gujarat,822,TAPI,224128,180659,560,49644,33,0,0,28,0,0,601471
24,Gujarat,823,CHHOTAUDEPUR,324217,209696,87,183686,111,0,0,244,3,0,335932
24,Gujarat,824,Mahisagar,308108,406003,9083,162603,117,0,0,362,9,0,244150
24,Gujarat,825,ARVALLI,425032,384808,30536,177028,245,0,0,216,332,0,276935
24,Gujarat,826,MORBI,141984,174976,97972,66893,501,0,0,7,297,0,1630273
24,Gujarat,827,DEVBHUMI DWARKA,126026,284636,63099,50443,302,0,0,70,1311,0,12610
24,Gujarat,828,GIR SOMNATH,212526,193958,22486,49163,178,0,0,19,39,0,29990
24,Gujarat,829,BOTAD,175347,75116,9727,43066,1025,0,0,12,23,0,249
6,Haryana,722,AMBALA,71160,137620,16887,6695,516,5,226,3,0,4128,2873416
6,Haryana,723,BHIWANI,105374,277555,34533,32270,584,54,182,80,1001,3517,777234
6,Haryana,724,CHARKI DADRI,38412,152521,12946,17075,190,24,111,33,338,1737,1151986
6,Haryana,725,FARIDABAD,42988,114100,3721,6790,112,4,23,21,5,1562,69867
6,Haryana,726,FATEHABAD,108800,233890,15146,13185,443,17,57,12,546,2160,357178
6,Haryana,727,GURUGRAM,63916,112204,3207,9490,710,99,84,88,25,8880,494424
6,Haryana,728,HISAR,169527,425846,33339,18862,565,43,106,70,338,4157,2820364
6,Haryana,729,JHAJJAR,62574,180459,9396,7837,347,29,330,37,18,11989,403395
6,Haryana,730,JIND,116624,393606,22805,11009,555,90,163,14,106,6308,5627554
6,Haryana,731,KAITHAL,91943,281887,10939,6189,587,21,109,6,13,4947,2406042
6,Haryana,732,KARNAL,155195,200645,10851,9313,677,29,65,21,125,10346,9565575
6,Haryana,733,KURUKSHETRA,101938,139058,10955,7152,469,11,40,10,0,4082,3509236
6,Haryana,734,MAHENDRAGARH,51113,187207,22995,45967,412,8,135,19,807,1354,988045
6,Haryana,735,MEWAT,29810,174347,5522,26522,113,4,29,70,303,761,23989
6,Haryana,736,PALWAL,49684,199491,7591,13072,320,23,64,89,2,3207,18743
6,Haryana,737,PANCHKULA,32381,56028,3960,6816,100,1,46,22,15,1875,6555878
6,Haryana,738,PANIPAT,74761,165167,5008,4595,387,14,22,6,1,4367,5139088
6,Haryana,739,REWARI,44310,160423,5384,24127,260,16,248,22,219,7457,441638
6,Haryana,740,ROHTAK,64075,174156,9981,6660,257,39,132,79,2,8694,364313
6,Haryana,741,SIRSA,235362,250695,27888,47609,398,40,230,79,1289,1687,340358
6,Haryana,742,SONIPAT,111458,224980,7103,7332,456,61,31,4,0,12399,955218
6,Haryana,743,YAMUNANAGAR,107277,126138,8213,6073,583,10,66,15,1,2626,1411424
2,Himachal Pradesh,23,Chamba,261939,24794,242571,223558,1178,20,6019,257,0,137,41404
2,Himachal Pradesh,24,Kangra,295959,133697,102743,214555,1890,93,3087,263,3,593,468479
2,Himachal Pradesh,25,Lahul And Spiti,11678,0,23380,3078,536,9,12,1467,0,0,1763
2,Himachal Pradesh,26,Kullu,155109,1301,133122,58800,859,4,789,52,0,27,11542
2,Himachal Pradesh,27,Mandi,359296,63856,91631,189289,1524,19,4451,100,0,146,31847
2,Himachal Pradesh,28,Hamirpur,19789,97246,6909,24285,88,13,609,60,1,109,27748
2,Himachal Pradesh,29,Una,60367,113042,134,12410,105,0,82,20,3,235,408000
2,Himachal Pradesh,30,Bilaspur,44776,99514,885,74243,33,10,644,82,0,487,45121
2,Himachal Pradesh,31,Solan,130736,70674,772,47412,68,49,763,42,0,355,226624
2,Himachal Pradesh,32,Sirmaur,245697,36838,5274,134881,383,60,1456,134,19,258,32586
2,Himachal Pradesh,33,Shimla,220176,5603,99643,86137,1250,233,1979,540,0,130,27321
2,Himachal Pradesh,34,Kinnaur,22495,0,84281,39765,282,145,524,1780,0,0,19516
1,Jammu And Kashmir,1,Kupwara,182998,2251,151255,55012,2059,405,274,3,0,0,374179
1,Jammu And Kashmir,2,Badgam,145153,730,178790,16193,2171,224,10,1,0,0,763606
1,Jammu And Kashmir,3,Leh Ladakh,35839,0,83281,176396,1763,64,0,2647,298,0,12795
1,Jammu And Kashmir,4,Kargil,48362,0,115220,63710,2762,22,12,3543,0,0,53961
1,Jammu And Kashmir,5,Poonch,53654,114672,135751,114279,3437,85,64,12,0,0,267560
1,Jammu And Kashmir,6,Rajauri,107789,148583,299010,286076,6405,10,2072,61,0,76,264325
1,Jammu And Kashmir,7,Kathua,208886,67456,281569,221215,5316,680,1474,95,25,123,772217
1,Jammu And Kashmir,8,Baramulla,157725,2542,183761,41068,1837,401,10,2,0,0,806242
1,Jammu And Kashmir,9,Bandipora,76888,794,104406,17224,818,2073,108,4,0,0,255555
1,Jammu And Kashmir,10,Srinagar,37395,131,35925,2146,104,1,0,0,0,0,390967
1,Jammu And Kashmir,11,Ganderbal,61627,311,55420,9843,556,1837,2,2,0,0,692270
1,Jammu And Kashmir,12,Pulwama,97234,794,133982,3887,41,1512,6,211,0,0,1135949
1,Jammu And Kashmir,13,Shopian,69552,2445,113911,1808,316,2384,0,4,0,0,86625
1,Jammu And Kashmir,14,Anantnag,188611,2514,180693,10860,2568,3544,97,1514,0,0,291153
1,Jammu And Kashmir,15,Kulgam,110416,1504,105170,3591,682,377,0,1,0,0,132949
1,Jammu And Kashmir,16,Doda,165672,18083,297846,68161,1999,16,5225,258,0,0,171195
1,Jammu And Kashmir,17,Ramban,136425,19239,86670,25937,1757,253,654,311,0,0,87101
1,Jammu And Kashmir,18,Kishtwar,93729,8216,188105,74472,1320,513,2448,752,0,0,35071
1,Jammu And Kashmir,19,Udhampur,205243,79925,269023,191129,2632,86,1424,8,16,476,66314
1,Jammu And Kashmir,20,Reasi,98707,67365,165447,159556,5003,524,2623,74,14,386,125458
1,Jammu And Kashmir,21,Jammu,187043,122905,49020,130140,3136,30,172,13,97,148,282251
1,Jammu And Kashmir,22,Samba,70292,30369,33248,57515,1478,134,47,47,16,6,298565
20,Jharkhand,346,Garhwa,701752,73950,24978,414456,30,46,0,7,0,31478,379207
20,Jharkhand,347,Chatra,510637,102000,457,300965,37,1,0,33,0,73570,691061
20,Jharkhand,348,Koderma,183651,20496,430,120382,31,6,0,0,0,3198,144502
20,Jharkhand,349,Giridih,973869,112335,11982,730195,26,4,0,79,0,53106,1011059
20,Jharkhand,350,Deoghar,692698,54383,25022,472849,22,7,0,0,0,30129,486755
20,Jharkhand,351,Godda,684653,96016,4717,288944,453,86,14,11,0,104736,484890
20,Jharkhand,352,Sahebganj,263183,46545,3706,354589,53,25,0,21,0,68045,578693
20,Jharkhand,353,Pakur,387417,70215,46812,309543,48,32,5,128,0,97940,775126
20,Jharkhand,354,Dhanbad,349900,32673,18496,271044,32,2,0,7,0,36002,978104
20,Jharkhand,355,Bokaro,400941,28525,16375,345816,48,0,9,7,0,16696,1642424
20,Jharkhand,356,Lohardaga,145722,16765,2282,175745,1,0,0,0,0,8202,409691
20,Jharkhand,357,East Singhbum,412587,58544,91686,388863,42,29,0,40,0,22146,1786890
20,Jharkhand,358,Palamu,666463,94442,35157,352021,67,15,32,15,0,41819,596930
20,Jharkhand,359,Latehar,347936,38088,91,274418,11,0,0,0,0,53042,518676
20,Jharkhand,360,Hazaribagh,548412,70492,2628,476081,1,6,0,1,0,45160,2547094
20,Jharkhand,361,Ramgarh,119968,29161,4147,209934,2,0,6,5,0,18325,426147
20,Jharkhand,362,Dumka,747624,48090,28645,407126,14,4,1,6,0,128562,828974
20,Jharkhand,363,Jamtara,431586,20420,38364,256925,2,27,0,0,0,37074,495548
20,Jharkhand,364,Ranchi,636402,125153,39719,784961,45,8,1,0,0,68396,2376524
20,Jharkhand,365,Khunti,279817,32918,34597,266678,15,0,0,8,0,40844,932483
20,Jharkhand,366,Gumla,558248,90480,7974,608665,10,7,0,3,0,107915,1359659
20,Jharkhand,367,Simdega,403412,26600,14476,418100,14,12,0,9,0,110301,997947
20,Jharkhand,368,West Singhbhum,471002,31269,112791,527897,35,0,0,1,0,38176,2475360
20,Jharkhand,369,Saraikela Kharsawan,305172,30753,75651,364976,13,9,5,19,0,42111,1909162
29,Karnataka,555,Belgaum,549540,844171,757679,701741,2998,62,5,17,1,21784,2648732
29,Karnataka,556,Bagalkot,222823,234340,622856,383926,539,270,0,980,1,20458,1703285
29,Karnataka,557,Bijapur,202111,177079,347070,569098,1167,8,0,164,0,19462,273409
29,Karnataka,558,Bidar,173634,125510,85948,182854,69,0,0,1743,1,20838,734095
29,Karnataka,559,Raichur,245374,112420,657633,282718,43,0,8,120,0,16384,397976
29,Karnataka,560,Koppal,231413,63467,625367,172578,41,0,0,12,1,8651,4008826
29,Karnataka,561,Gadag,136311,55798,395899,191656,108,0,1,13,0,14258,416130
29,Karnataka,562,Dharwad,172219,61245,79869,74069,91,7,0,1,0,4168,1460262
29,Karnataka,563,Uttar Kannad,336312,73993,8537,10655,20,0,1,0,1,1193,557455
29,Karnataka,564,Haveri,261060,85501,313205,144969,133,0,17,27,2,3347,384290
29,Karnataka,565,Bellary,283699,127407,1005565,253119,59,0,3,111,2,15094,1721528
29,Karnataka,566,Chitradurga,225603,113304,1352087,385058,55,22,8,1521,2,2177,1741574
29,Karnataka,567,Davangere,297377,123596,505630,124542,25,1,0,86,0,2418,2628413
29,Karnataka,568,Shimoga,518653,120563,42526,59719,35,12,0,54,0,6160,2066027
29,Karnataka,569,Udupi,254776,2408,431,2676,1,0,0,0,0,3289,1143010
29,Karnataka,570,Chikmagalur,290007,34362,97962,41040,25,0,0,39,0,1423,2336685
29,Karnataka,571,Tumkur,431251,142047,1290008,427926,44,5,2,3225,2,5956,1628178
29,Karnataka,572,Bengaluru Urban,153861,11168,82873,62464,114,14,1,91,2,28046,1302173
29,Karnataka,573,Mandya,369986,109443,347133,346430,26,0,0,107,0,9408,2185469
29,Karnataka,574,Hassan,548185,107971,199387,129058,34,0,0,108,0,1946,2353284
29,Karnataka,575,Dakshin Kannad,250569,1832,289,32215,14,0,0,13,11,6359,2595523
29,Karnataka,576,Kodagu,71684,5236,650,7603,2,2,0,0,0,8365,184597
29,Karnataka,577,Mysore,492598,21682,203463,208206,561,1,0,15,4,7349,3095800
29,Karnataka,578,Chamarajanagar,249361,9918,135321,144633,33,9,0,31,2,1572,726104
29,Karnataka,579,Gulbarga,385580,73176,112387,446200,78,9,2,66,1,44221,382911
29,Karnataka,580,Yadgir,233336,57438,437092,256848,53,10,3,31,0,20504,326132
29,Karnataka,581,Kolar,209642,26520,483892,93713,17,0,0,62,0,5292,8607729
29,Karnataka,582,Chikballapur,213815,26397,613193,188392,42,0,0,25,0,2481,2382658
29,Karnataka,583,Bangalore Rural,170722,16924,118788,95156,21,12,0,42,0,14131,7145341
29,Karnataka,584,Ramanagara,287502,19644,127988,150130,126,0,0,86,0,7102,2356885
32,Kerala,588,Kasaragod,73968,1506,50,37427,8,0,0,1,2,4666,615472
32,Kerala,589,Kannur,91687,2446,8,65166,7,0,0,0,3,12312,1325481
32,Kerala,590,Wayanad,79753,4353,238,45365,16,4,0,0,3,9147,889246
32,Kerala,591,Kozhikode,94248,3915,25,55215,18,0,0,0,4,11159,1760401
32,Kerala,592,Malappuram,87035,15077,28,169892,41,2,0,0,1,2925,6137460
32,Kerala,593,Palakkad,166952,9743,914,144095,61,6,0,32,3,9258,2028591
32,Kerala,594,Thrissur,111932,20520,21,129579,106,29,0,4,4,13041,3399382
32,Kerala,595,Ernakulam,108061,10029,7,126599,46,3,0,21,0,9142,4033870
32,Kerala,596,Idukki,97395,5067,9,102432,25,2,0,0,0,14670,746356
32,Kerala,597,Kottayam,81074,6163,19,94968,28,1,0,2,1,9200,2212169
32,Kerala,598,Alappuzha,79370,5726,18,55109,17,2,0,0,0,424,1779061
32,Kerala,599,Pathanamthitta,61157,3260,27,52106,12,2,0,1,0,894,798872
32,Kerala,600,Kollam,110542,8658,12,124326,31,4,0,0,3,1582,1522105
32,Kerala,601,Thiruvananthapuram,98822,5041,106,156882,86,3,0,4,2,5443,2523439
31,Lakshadweep,587,Lakshadweep District,2493,16,0,43188,0,0,0,0,0,0,226025
23,Madhya Pradesh,746,HOSHANGABAD,330352,112350,259,88045,201,12,0,123,2,714,409967
23,Madhya Pradesh,747,SAGAR,744975,236093,871,172079,297,366,1,81,2,1474,304600
23,Madhya Pradesh,748,NARSINGHPUR,254904,116684,591,122180,196,24,0,206,0,1654,44586
23,Madhya Pradesh,749,ASHOKNAGAR,234315,146970,1892,106301,96,1,21,37,0,1078,15705
23,Madhya Pradesh,750,SEHORE,368540,275960,563,134706,154,14,2,64,0,1344,423470
23,Madhya Pradesh,751,SHIVPURI,369906,411008,35963,337857,174,5,8,400,3,4318,129462
23,Madhya Pradesh,752,JHABUA,430840,132650,2516,424992,137,0,0,273,0,5,628382
